Customer ID,Recency,Frequency,Monetary,R Score,F Score,M Score,RFM Score,Customer Segment,Recommendation
15102.0,531,2,554.67,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15103.0,32,2,703.36,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15104.0,167,3,1002.54,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15105.0,19,9,3094.91,5,4,5,545,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15106.0,18,7,1407.73,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15107.0,312,12,856.26,2,5,3,253,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15108.0,142,5,1291.75,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15109.0,241,4,961.9,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15110.0,24,9,1480.0,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15111.0,30,5,2730.87,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15112.0,612,1,209.4,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15113.0,10,4,3439.41,5,3,5,535,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15114.0,31,12,3400.12,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15115.0,19,3,528.1,5,3,2,532,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15116.0,18,4,1352.75,5,3,4,534,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15117.0,15,9,2484.32,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15118.0,135,1,244.8,3,1,1,311,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15119.0,246,1,266.4,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15120.0,130,2,343.82,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15121.0,51,2,457.72,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15122.0,86,16,4461.42,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15123.0,8,5,4656.17,5,4,5,545,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15124.0,23,4,450.82,4,3,2,432,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15125.0,26,36,16124.33,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15126.0,537,2,449.49,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15127.0,66,2,711.5,3,2,3,323,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15128.0,61,9,1732.22,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15129.0,51,23,6860.18,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15130.0,170,1,330.11,3,1,2,312,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15131.0,395,1,80.28,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15132.0,19,5,977.9300000000001,5,4,3,543,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15133.0,128,5,1806.9,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15134.0,15,10,1596.29,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15135.0,234,3,293.78,2,3,2,232,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15136.0,3,5,1282.45,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15137.0,521,5,747.55,1,4,3,143,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15138.0,386,2,486.59000000000003,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15139.0,240,2,178.96,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15140.0,53,9,3239.44,4,4,5,445,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15141.0,458,9,1378.31,1,4,4,144,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15142.0,47,7,2608.97,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15143.0,226,2,563.63,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15144.0,9,33,12006.51,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15145.0,5,4,1194.73,5,3,4,534,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15146.0,165,3,1313.66,3,3,4,334,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15147.0,219,2,608.65,2,2,3,223,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15148.0,11,1,301.29,5,1,2,512,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15149.0,134,5,1554.6100000000001,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15150.0,18,14,8990.58,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15151.0,424,2,2085.61,1,2,4,124,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15152.0,10,18,5197.97,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15153.0,32,1,329.25,4,1,2,412,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15154.0,75,4,1332.26,3,3,4,334,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15155.0,384,1,383.96999999999997,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15156.0,2,3,961.49,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15157.0,4,7,2587.54,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15158.0,46,3,437.66,4,3,2,432,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15159.0,2,38,22049.4,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15160.0,358,4,589.27,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15161.0,389,1,119.92,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15162.0,729,2,241.5,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15163.0,19,2,304.47,5,2,2,522,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15164.0,69,10,2052.02,3,5,4,354,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15165.0,374,1,975.5,2,1,3,213,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15166.0,468,1,167.16,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15167.0,321,5,1659.67,2,4,4,244,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15168.0,26,1,106.56,4,1,1,411,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15169.0,383,2,569.22,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15170.0,407,1,81.15,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15171.0,325,2,1034.5,2,2,3,223,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15172.0,9,5,1624.05,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15173.0,381,8,1399.26,2,4,4,244,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15174.0,323,2,481.46,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15175.0,72,1,224.14,3,1,1,311,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15176.0,597,2,985.09,1,2,3,123,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15177.0,426,1,948.93,1,1,3,113,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15178.0,261,1,40.5,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15179.0,19,17,7426.82,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15180.0,368,3,904.4300000000001,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15181.0,67,8,948.4499999999999,3,4,3,343,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15182.0,155,14,2942.752,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15183.0,548,4,637.03,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15184.0,30,4,689.95,4,3,3,433,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15185.0,71,1,310.62,3,1,2,312,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15186.0,15,5,1403.2,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15187.0,2,18,4670.08,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15188.0,726,1,310.43,1,1,2,112,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15189.0,2,58,17101.13,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15190.0,435,1,834.4399999999999,1,1,3,113,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15191.0,464,3,588.05,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15192.0,120,5,1981.39,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15193.0,61,1,499.32,3,1,2,312,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15194.0,4,39,12187.68,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15195.0,3,1,3861.0,5,1,5,515,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15196.0,433,2,316.25,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15197.0,9,10,1427.84,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15198.0,93,6,559.45,3,4,2,342,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15199.0,60,10,3122.4,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15200.0,495,1,549.05,1,1,2,112,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15201.0,79,14,1525.9,3,5,4,354,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15202.0,421,8,-2570.1800000000003,1,4,1,141,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15203.0,26,15,4400.18,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15204.0,358,1,316.58,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15205.0,86,3,648.8299999999999,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15206.0,11,4,420.29999999999995,5,3,2,532,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15207.0,410,5,653.77,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15208.0,2,7,968.02,5,4,3,543,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15209.0,731,1,178.98000000000002,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15210.0,226,3,1176.19,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15211.0,61,2,1277.48,3,2,4,324,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15212.0,240,3,195.42999999999998,2,3,1,231,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15213.0,319,3,325.05,2,3,2,232,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15214.0,2,8,1661.44,5,4,4,544,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15215.0,45,11,1496.46,4,5,4,454,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15216.0,88,2,486.09,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15217.0,564,1,426.24,1,1,2,112,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15218.0,11,25,11456.0,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15219.0,177,2,685.45,3,2,3,323,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15220.0,52,7,1758.92,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15221.0,367,7,1816.1000000000001,2,4,4,244,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15222.0,319,17,3415.66,2,5,5,255,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15223.0,226,6,1117.1,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15224.0,359,8,837.26,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15225.0,235,1,409.40000000000003,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15226.0,311,1,154.41,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15227.0,37,9,2488.4900000000002,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15228.0,67,7,5570.5199999999995,3,4,5,345,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15229.0,587,1,160.5,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15230.0,240,2,429.6,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15231.0,597,2,228.35999999999999,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15232.0,114,2,612.06,3,2,3,323,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15233.0,402,1,59.400000000000006,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15234.0,277,1,197.0,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15235.0,218,16,2937.81,2,5,5,255,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15236.0,299,1,321.05,2,1,2,212,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15237.0,2,4,1412.32,5,3,4,534,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15238.0,30,5,1056.54,4,4,3,443,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15239.0,11,3,764.34,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15240.0,45,20,4315.0,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15241.0,67,12,3032.31,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15242.0,423,1,302.04,1,1,2,112,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15243.0,75,2,927.2800000000001,3,2,3,323,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15244.0,66,4,850.1800000000001,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15245.0,135,8,4610.84,3,4,5,345,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15246.0,239,3,780.4,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15247.0,123,4,967.11,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15248.0,412,4,1865.03,2,3,4,234,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15249.0,32,21,9147.15,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15250.0,641,1,60.0,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15251.0,10,31,20095.6,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15252.0,37,7,2053.06,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15253.0,17,12,2033.29,5,5,4,554,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15254.0,128,4,1073.4,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15255.0,67,11,3670.77,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15256.0,149,2,170.4,3,2,1,321,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15257.0,282,3,600.9,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15258.0,169,2,623.16,3,2,3,323,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15259.0,513,4,1182.3799999999999,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15260.0,101,30,9098.38,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15261.0,136,4,1508.0,3,3,4,334,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15262.0,324,3,418.82,2,3,2,232,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15263.0,107,1,156.51,3,1,1,311,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15264.0,65,3,844.2,3,3,3,333,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15265.0,152,4,3345.64,3,3,5,335,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15266.0,339,6,841.7,2,4,3,243,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15267.0,23,5,1717.36,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15268.0,479,4,941.2500000000001,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15269.0,24,3,1225.3600000000001,4,3,4,434,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15270.0,16,31,7193.99,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15271.0,8,26,4639.29,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15272.0,58,6,2085.48,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15273.0,600,1,228.96,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15274.0,5,2,716.57,5,2,3,523,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15275.0,32,2,609.19,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15276.0,67,5,631.03,3,4,3,343,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15277.0,47,2,476.34,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15278.0,562,4,496.15999999999997,1,3,2,132,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15279.0,355,7,1541.74,2,4,4,244,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15280.0,173,3,406.21999999999997,3,3,2,332,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15281.0,59,22,8317.62,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15282.0,571,1,348.59,1,1,2,112,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15283.0,391,4,135.43,2,3,1,231,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15284.0,501,1,24.75,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15285.0,408,1,94.92,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15286.0,50,1,240.55,4,1,1,411,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15287.0,23,6,854.58,4,4,3,443,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15288.0,44,10,3883.13,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15289.0,30,7,1570.71,4,4,4,444,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15290.0,5,30,10355.58,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15291.0,26,53,13451.24,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15292.0,202,1,180.94,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15293.0,666,1,247.5,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15294.0,401,2,222.3,2,2,1,221,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15295.0,655,1,217.23999999999998,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15296.0,45,20,10223.93,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15297.0,11,4,635.04,5,3,3,533,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15298.0,3,29,8356.03,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15299.0,68,15,7243.62,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15300.0,65,1,496.44,3,1,2,312,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15301.0,51,19,7561.21,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15302.0,723,2,291.05,1,2,2,122,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15303.0,291,4,1178.78,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15304.0,61,11,905.45,3,5,3,353,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15305.0,556,1,93.6,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15306.0,65,10,3480.98,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15307.0,96,1,205.3,3,1,1,311,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15308.0,271,2,302.27,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15309.0,611,10,715.53,1,5,3,153,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15310.0,479,1,1634.64,1,1,4,114,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15311.0,1,270,113513.07,5,5,5,555,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15312.0,76,14,2916.4900000000002,3,5,5,355,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15313.0,111,1,52.0,3,1,1,311,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15314.0,200,4,800.65,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15315.0,65,3,551.54,3,3,2,332,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15316.0,327,1,165.0,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15317.0,678,2,112.05000000000001,1,2,1,121,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15318.0,4,1,312.62,5,1,2,512,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15319.0,284,1,204.5,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15320.0,45,1,267.13,4,1,2,412,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15321.0,50,18,6560.650000000001,4,5,5,455,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15322.0,65,3,1314.15,3,3,4,334,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15323.0,534,4,320.9,1,3,2,132,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15324.0,702,1,140.22000000000003,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15325.0,104,9,1596.81,3,4,4,344,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15326.0,334,10,1529.82,2,5,4,254,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15327.0,53,1,208.75,4,1,1,411,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15328.0,408,1,107.24,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15329.0,36,20,2742.98,4,5,4,454,VIP Customer,"Provide premium offers, loyalty rewards, and personalized recommendations."
15330.0,33,2,714.96,4,2,3,423,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15331.0,500,4,755.41,1,3,3,133,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15332.0,367,6,6553.74,2,4,5,245,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15333.0,209,1,1028.56,2,1,3,213,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15334.0,157,3,351.67,3,3,2,332,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15335.0,54,1,173.97,4,1,1,411,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15336.0,402,1,240.5,2,1,1,211,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15337.0,403,2,344.72,2,2,2,222,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15338.0,678,1,283.43,1,1,2,112,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15339.0,67,11,1634.09,3,5,4,354,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15340.0,562,1,105.5,1,1,1,111,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15341.0,81,3,2401.02,3,3,4,334,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15342.0,117,2,391.76,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15343.0,88,1,364.5,3,1,2,312,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15344.0,1,5,476.58,5,4,2,542,Loyal Customer,"Use loyalty programs, cross-selling, and repeat-purchase offers."
15345.0,36,2,367.69,4,2,2,422,Recent Customer,Send welcome offers and personalized product recommendations to encourage a second purchase.
15346.0,333,4,591.65,2,3,3,233,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15347.0,367,6,1333.9,2,4,4,244,At Risk,"Launch re-engagement campaigns, targeted discounts, and reminders to bring customers back."
15348.0,73,1,158.04,3,1,1,311,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15349.0,159,2,473.81,3,2,2,322,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
15350.0,374,2,663.25,2,2,3,223,Regular Customer,Use personalized promotions and cross-selling to increase purchase frequency.
